Date,P30:credit/compress,P30:credit/mild,P30:credit/severe,P30:interest_rate/bear_steepen,P30:interest_rate/bull_flatten,P30:liquidity/stress,P90:credit/compress,P90:credit/mild,P90:credit/severe,P90:interest_rate/bear_steepen,P90:interest_rate/bull_flatten,P90:liquidity/stress
2024-01-19,0.253084,0.029633,0.027411,0.140554,0.023323,0.289978,0.583307,0.086291,0.080000,0.365171,0.068349,0.642055
2024-01-22,0.261865,0.028825,0.027411,0.133276,0.024564,0.265790,0.597833,0.084007,0.080000,0.348907,0.071898,0.604213
2024-01-23,0.253911,0.029554,0.027411,0.162173,0.020342,0.373277,0.584691,0.086069,0.080000,0.411884,0.059792,0.753834
2024-01-24,0.282915,0.027117,0.027411,0.164040,0.020124,0.381522,0.631266,0.079165,0.080000,0.415807,0.059166,0.763423
2024-01-25,0.283846,0.027048,0.027411,0.169728,0.019493,0.408028,0.632701,0.078969,0.080000,0.427651,0.057348,0.792555
2024-01-26,0.304272,0.025656,0.027411,0.149777,0.021936,0.323128,0.663242,0.075011,0.080000,0.385391,0.064376,0.689888
2024-01-29,0.284705,0.026985,0.027411,0.141930,0.023103,0.294738,0.634022,0.078790,0.080000,0.368218,0.067721,0.649207
2024-01-31,0.212940,0.034292,0.027411,0.120291,0.027189,0.226169,0.512445,0.099387,0.080000,0.319203,0.079369,0.536620
2024-02-01,0.205897,0.035319,0.027411,0.107537,0.030445,0.190918,0.499238,0.102259,0.080000,0.289163,0.088582,0.470363
2024-02-02,0.230923,0.031982,0.027411,0.107067,0.030581,0.189680,0.545107,0.092909,0.080000,0.288039,0.088966,0.467928
2024-02-05,0.233942,0.031632,0.027411,0.116032,0.028190,0.214029,0.550443,0.091927,0.080000,0.309268,0.082207,0.514466
2024-02-06,0.227281,0.032417,0.027411,0.113242,0.028890,0.206281,0.538614,0.094131,0.080000,0.302706,0.084190,0.499964
2024-02-07,0.242146,0.030732,0.027411,0.108033,0.030303,0.192227,0.564731,0.089392,0.080000,0.290345,0.088181,0.472930
2024-02-08,0.255645,0.029391,0.027411,0.109851,0.029793,0.197073,0.587580,0.085607,0.080000,0.294677,0.086743,0.482360
2024-02-09,0.256408,0.029320,0.027411,0.109345,0.029933,0.195720,0.588847,0.085406,0.080000,0.293475,0.087137,0.479738
2024-02-12,0.248514,0.030079,0.027411,0.113538,0.028814,0.207097,0.575612,0.087551,0.080000,0.303406,0.083974,0.501505
2024-02-14,0.247683,0.030162,0.027411,0.112560,0.029067,0.204412,0.574204,0.087785,0.080000,0.301098,0.084690,0.496425
2024-02-15,0.256647,0.029298,0.027411,0.105171,0.031144,0.184725,0.589243,0.085344,0.080000,0.283494,0.090553,0.458109
2024-02-16,0.261366,0.028870,0.027411,0.100429,0.032654,0.172615,0.597015,0.084132,0.080000,0.272042,0.094798,0.433601
2024-02-20,0.248026,0.030128,0.027411,0.104158,0.031454,0.182105,0.574785,0.087688,0.080000,0.281058,0.091425,0.452868
2024-02-21,0.263091,0.028717,0.027411,0.103839,0.031553,0.181282,0.599833,0.083701,0.080000,0.280288,0.091704,0.451215
2024-02-22,0.293600,0.026356,0.027411,0.095101,0.034547,0.159471,0.647506,0.077001,0.080000,0.259031,0.100103,0.406175
2024-02-23,0.272140,0.027954,0.027411,0.085243,0.038741,0.136352,0.614394,0.081540,0.080000,0.234550,0.111778,0.355815
2024-02-26,0.261581,0.028850,0.027411,0.084977,0.038869,0.135748,0.597368,0.084078,0.080000,0.233882,0.112132,0.354464
2024-02-27,0.252621,0.029678,0.027411,0.088599,0.037198,0.144051,0.582533,0.086417,0.080000,0.242943,0.107495,0.372891
2024-02-28,0.229396,0.032162,0.027411,0.092290,0.035644,0.152721,0.542393,0.093416,0.080000,0.252103,0.103165,0.391754
2024-02-29,0.221908,0.033088,0.027411,0.088383,0.037294,0.143550,0.528921,0.096015,0.080000,0.242404,0.107761,0.371789
2024-03-01,0.210791,0.034597,0.027411,0.096060,0.034190,0.161802,0.508441,0.100242,0.080000,0.261385,0.099102,0.411102
2024-03-04,0.224942,0.032704,0.027411,0.088130,0.037406,0.142966,0.534411,0.094939,0.080000,0.241774,0.108073,0.370502
2024-03-05,0.210723,0.034607,0.027411,0.084417,0.039141,0.134482,0.508314,0.100269,0.080000,0.232474,0.112887,0.351623
2024-03-06,0.215706,0.033908,0.027411,0.079117,0.041930,0.122730,0.517568,0.098315,0.080000,0.219069,0.120588,0.324851
2024-03-07,0.219128,0.033449,0.027411,0.084241,0.039228,0.134085,0.523855,0.097028,0.080000,0.232031,0.113127,0.350729
2024-03-08,0.224647,0.032741,0.027411,0.087912,0.037503,0.142462,0.533880,0.095042,0.080000,0.241231,0.108343,0.369391
2024-03-11,0.228897,0.032222,0.027411,0.084281,0.039208,0.134176,0.541502,0.093584,0.080000,0.232133,0.113072,0.350934
2024-03-12,0.244406,0.030496,0.027411,0.082522,0.040093,0.130232,0.568615,0.088727,0.080000,0.227698,0.115521,0.342023
2024-03-13,0.265398,0.028517,0.027411,0.082478,0.040116,0.130134,0.603579,0.083135,0.080000,0.227587,0.115584,0.341800
2024-03-14,0.268951,0.028216,0.027411,0.087789,0.037559,0.142178,0.609303,0.082283,0.080000,0.240924,0.108497,0.368765
2024-03-15,0.269764,0.028149,0.027411,0.084018,0.039338,0.133583,0.610606,0.082091,0.080000,0.231470,0.113431,0.349599
2024-03-18,0.279737,0.027356,0.027411,0.087494,0.037692,0.141496,0.626343,0.079844,0.080000,0.240185,0.108867,0.367258
2024-03-20,0.269216,0.028194,0.027411,0.101224,0.032390,0.174619,0.609728,0.082220,0.080000,0.273971,0.094057,0.437706
2024-03-21,0.294717,0.026280,0.027411,0.094746,0.034682,0.158612,0.649176,0.076785,0.080000,0.258159,0.100479,0.404353
2024-03-22,0.276211,0.027629,0.027411,0.090641,0.036321,0.148822,0.620828,0.080618,0.080000,0.248020,0.105053,0.383317
2024-03-25,0.265732,0.028488,0.027411,0.107189,0.030546,0.190000,0.604120,0.083053,0.080000,0.288331,0.088866,0.468560
2024-03-26,0.247950,0.030136,0.027411,0.100174,0.032740,0.171976,0.574655,0.087710,0.080000,0.271423,0.095038,0.432287
2024-03-27,0.239508,0.031014,0.027411,0.095721,0.034315,0.160975,0.560171,0.090187,0.080000,0.260552,0.099454,0.409358
2024-03-28,0.248358,0.030095,0.027411,0.085994,0.038384,0.138059,0.575349,0.087594,0.080000,0.236433,0.110789,0.359628
2024-04-01,0.242353,0.030710,0.027411,0.085811,0.038470,0.137643,0.565088,0.089331,0.080000,0.235975,0.111028,0.358701
2024-04-02,0.219473,0.033404,0.027411,0.095080,0.034555,0.159420,0.524486,0.096901,0.080000,0.258980,0.100125,0.406067
2024-04-03,0.221982,0.033078,0.027411,0.098878,0.033182,0.168739,0.529056,0.095988,0.080000,0.268269,0.096280,0.425602
2024-04-04,0.217908,0.033611,0.027411,0.094502,0.034775,0.158020,0.521620,0.097482,0.080000,0.257557,0.100740,0.403095
2024-04-05,0.226011,0.032572,0.027411,0.094244,0.034874,0.157400,0.536335,0.094568,0.080000,0.256924,0.101016,0.401776
2024-04-08,0.233987,0.031627,0.027411,0.090155,0.036526,0.147682,0.550522,0.091912,0.080000,0.246815,0.105623,0.380836
2024-04-09,0.233141,0.031724,0.027411,0.086289,0.038246,0.138733,0.549031,0.092185,0.080000,0.237173,0.110405,0.361130
2024-04-10,0.248997,0.030031,0.027411,0.079392,0.041775,0.123329,0.576430,0.087415,0.080000,0.219768,0.120162,0.326233
2024-04-11,0.234647,0.031552,0.027411,0.087969,0.037478,0.142594,0.551683,0.091701,0.080000,0.241373,0.108273,0.369681
2024-04-12,0.203020,0.035762,0.027411,0.086019,0.038372,0.138116,0.493776,0.103494,0.080000,0.236495,0.110757,0.359754
2024-04-15,0.196808,0.036766,0.027411,0.101369,0.032342,0.174986,0.481846,0.106292,0.080000,0.274322,0.093923,0.438455
2024-04-16,0.173129,0.041332,0.027411,0.101184,0.032403,0.174518,0.434656,0.118941,0.080000,0.273874,0.094094,0.437499
2024-04-17,0.164703,0.043309,0.027411,0.092818,0.035432,0.153980,0.417196,0.124382,0.080000,0.253409,0.102574,0.394462
2024-04-18,0.170805,0.041856,0.027411,0.092624,0.035509,0.153517,0.429876,0.120385,0.080000,0.252929,0.102790,0.393467
2024-04-19,0.172418,0.041491,0.027411,0.090556,0.036356,0.148623,0.433195,0.119379,0.080000,0.247810,0.105152,0.382884
2024-04-22,0.186131,0.038666,0.027411,0.090522,0.036371,0.148542,0.460906,0.111571,0.080000,0.247725,0.105192,0.382710
2024-04-23,0.202561,0.035833,0.027411,0.111307,0.029398,0.200999,0.492901,0.103694,0.080000,0.298132,0.085626,0.489916
2024-04-24,0.202932,0.035775,0.027411,0.113275,0.028881,0.206371,0.493609,0.103532,0.080000,0.302784,0.084166,0.500135
2024-04-25,0.194099,0.037226,0.027411,0.108234,0.030245,0.192760,0.476586,0.107573,0.080000,0.290826,0.088020,0.473974
2024-04-26,0.214678,0.034050,0.027411,0.101394,0.032334,0.175048,0.515668,0.098710,0.080000,0.274382,0.093900,0.438582
2024-04-30,0.204294,0.035564,0.027411,0.089242,0.036917,0.145548,0.496199,0.102942,0.080000,0.244546,0.106713,0.376175
2024-05-01,0.198464,0.036491,0.027411,0.092817,0.035432,0.153978,0.485045,0.105528,0.080000,0.253406,0.102575,0.394456
2024-05-02,0.210195,0.034683,0.027411,0.100531,0.032620,0.172871,0.507325,0.100482,0.080000,0.272289,0.094702,0.434127
2024-05-03,0.228424,0.032278,0.027411,0.096207,0.034136,0.162160,0.540657,0.093743,0.080000,0.261744,0.098951,0.411856
2024-05-06,0.242150,0.030732,0.027411,0.092100,0.035720,0.152271,0.564739,0.089391,0.080000,0.251635,0.103378,0.390784
2024-05-07,0.234033,0.031622,0.027411,0.088222,0.037365,0.143179,0.550603,0.091898,0.080000,0.242004,0.107959,0.370972
2024-05-08,0.219338,0.033421,0.027411,0.086277,0.038252,0.138705,0.524239,0.096951,0.080000,0.237141,0.110421,0.361066
2024-05-09,0.210668,0.034615,0.027411,0.087869,0.037523,0.142362,0.508210,0.100291,0.080000,0.241123,0.108397,0.369171
2024-05-10,0.212901,0.034297,0.027411,0.084218,0.039239,0.134032,0.512372,0.099403,0.080000,0.231972,0.113159,0.350610
2024-05-13,0.203371,0.035707,0.027411,0.084012,0.039340,0.133570,0.494446,0.103341,0.080000,0.231456,0.113439,0.349570
2024-05-14,0.201985,0.035924,0.027411,0.085487,0.038624,0.136904,0.491802,0.103947,0.080000,0.235161,0.111455,0.357051
2024-05-15,0.202318,0.035872,0.027411,0.083711,0.039490,0.132892,0.492437,0.103801,0.080000,0.230697,0.113854,0.348042
2024-05-16,0.214327,0.034098,0.027411,0.078579,0.042236,0.121559,0.515019,0.098846,0.080000,0.217698,0.121432,0.322143
2024-05-17,0.211291,0.034525,0.027411,0.076815,0.043274,0.117751,0.509375,0.100041,0.080000,0.213195,0.124285,0.313290
2024-05-20,0.218557,0.033525,0.027411,0.081416,0.040671,0.127776,0.522809,0.097240,0.080000,0.224902,0.117118,0.336435
2024-05-21,0.211844,0.034446,0.027411,0.076401,0.043525,0.116866,0.510406,0.099821,0.080000,0.212138,0.124973,0.311221
2024-05-22,0.203181,0.035736,0.027411,0.073188,0.045582,0.110064,0.494082,0.103424,0.080000,0.203886,0.130606,0.295184
2024-05-23,0.203409,0.035701,0.027411,0.071528,0.046724,0.106609,0.494517,0.103325,0.080000,0.199602,0.133725,0.286943
2024-05-24,0.200194,0.036210,0.027411,0.067157,0.050035,0.097693,0.488372,0.104744,0.080000,0.188243,0.142720,0.265380
2024-05-28,0.205350,0.035402,0.027411,0.077031,0.043144,0.118216,0.498203,0.102491,0.080000,0.213749,0.123928,0.314375
2024-05-29,0.193860,0.037267,0.027411,0.085153,0.038784,0.136148,0.476120,0.107688,0.080000,0.234325,0.111897,0.355359
2024-05-30,0.186188,0.038655,0.027411,0.081439,0.040659,0.127826,0.461021,0.111541,0.080000,0.224959,0.117085,0.336549
2024-05-31,0.183417,0.039188,0.027411,0.079509,0.041710,0.123583,0.455496,0.113018,0.080000,0.220064,0.119983,0.326819
2024-06-03,0.186788,0.038542,0.027411,0.074444,0.044754,0.112707,0.462211,0.111227,0.080000,0.207120,0.128342,0.301444
2024-06-04,0.170381,0.041953,0.027411,0.069677,0.048070,0.102801,0.429001,0.120653,0.080000,0.194804,0.137389,0.277785
2024-06-05,0.168429,0.042408,0.027411,0.071138,0.047001,0.105804,0.424959,0.121905,0.080000,0.198593,0.134479,0.285012
2024-06-06,0.163864,0.043518,0.027411,0.069403,0.048276,0.102241,0.415438,0.124956,0.080000,0.194092,0.137949,0.276432
2024-06-07,0.177364,0.040416,0.027411,0.069137,0.048478,0.101699,0.443297,0.116414,0.080000,0.193402,0.138496,0.275121
2024-06-10,0.176284,0.040645,0.027411,0.075066,0.044356,0.114022,0.441101,0.117047,0.080000,0.208716,0.127252,0.304545
2024-06-11,0.165968,0.042998,0.027411,0.071608,0.046667,0.106775,0.419839,0.123528,0.080000,0.199809,0.133570,0.287341
2024-06-12,0.183459,0.039180,0.027411,0.068287,0.049134,0.099974,0.455580,0.112995,0.080000,0.191191,0.140277,0.270936
2024-06-13,0.159287,0.044703,0.027411,0.068004,0.049356,0.099400,0.405786,0.128202,0.080000,0.190453,0.140881,0.269542
2024-06-14,0.138160,0.051305,0.027411,0.063315,0.053368,0.090077,0.359852,0.146154,0.080000,0.178172,0.151710,0.246621
2024-06-17,0.140876,0.050333,0.027411,0.062980,0.053680,0.089422,0.365885,0.143527,0.080000,0.177289,0.152550,0.244993
2024-06-18,0.139456,0.050836,0.027411,0.062609,0.054030,0.088701,0.362736,0.144887,0.080000,0.176314,0.153489,0.243197
2024-06-20,0.139277,0.050900,0.027411,0.065198,0.051680,0.093784,0.362338,0.145061,0.080000,0.183118,0.147164,0.255792
2024-06-21,0.140862,0.050338,0.027411,0.064868,0.051967,0.093132,0.365854,0.143540,0.080000,0.182254,0.147940,0.254183
2024-06-24,0.142462,0.049785,0.027411,0.063027,0.053635,0.089516,0.369392,0.142042,0.080000,0.177415,0.152430,0.245225
2024-06-26,0.139173,0.050938,0.027411,0.074217,0.044901,0.112226,0.362107,0.145162,0.080000,0.206535,0.128746,0.300308
2024-06-27,0.138207,0.051288,0.027411,0.070346,0.047574,0.104172,0.359957,0.146108,0.080000,0.196541,0.136041,0.281091
2024-06-28,0.140913,0.050320,0.027411,0.081565,0.040592,0.128106,0.365968,0.143492,0.080000,0.225279,0.116900,0.337187
2024-07-01,0.142410,0.049802,0.027411,0.094844,0.034645,0.158847,0.369277,0.142090,0.080000,0.258398,0.100376,0.404851
2024-07-02,0.142590,0.049741,0.027411,0.089770,0.036690,0.146780,0.369674,0.141923,0.080000,0.245858,0.106080,0.378869
2024-07-03,0.139666,0.050761,0.027411,0.080501,0.041163,0.125758,0.363202,0.144684,0.080000,0.222584,0.118474,0.331819
2024-07-05,0.139257,0.050907,0.027411,0.087001,0.037916,0.140364,0.362294,0.145080,0.080000,0.238954,0.109491,0.364751
2024-07-08,0.146651,0.048399,0.027411,0.082097,0.040313,0.129286,0.378588,0.138282,0.080000,0.226624,0.116129,0.339875
2024-07-09,0.144764,0.049012,0.027411,0.086728,0.038042,0.139736,0.374456,0.139947,0.080000,0.238270,0.109840,0.363359
2024-07-10,0.148783,0.047726,0.027411,0.081649,0.040548,0.128291,0.383234,0.136454,0.080000,0.225490,0.116778,0.337609
2024-07-11,0.143581,0.049405,0.027411,0.091824,0.035832,0.151616,0.371857,0.141014,0.080000,0.250952,0.103690,0.389371
2024-07-12,0.144964,0.048946,0.027411,0.100563,0.032609,0.172953,0.374895,0.139768,0.080000,0.272368,0.094672,0.434295
2024-07-15,0.151393,0.046932,0.027411,0.121682,0.026879,0.230220,0.388889,0.134291,0.080000,0.322427,0.078488,0.543858
2024-07-16,0.156802,0.045377,0.027411,0.103700,0.031597,0.180925,0.400502,0.130049,0.080000,0.279953,0.091826,0.450495
2024-07-18,0.150385,0.047235,0.027411,0.103512,0.031655,0.180443,0.386710,0.135116,0.080000,0.279501,0.091991,0.449526
2024-07-19,0.149583,0.047480,0.027411,0.110287,0.029673,0.198244,0.384970,0.135783,0.080000,0.295713,0.086405,0.484622
2024-07-22,0.153645,0.046270,0.027411,0.109974,0.029759,0.197402,0.393742,0.132486,0.080000,0.294968,0.086647,0.482996
2024-07-23,0.156514,0.045457,0.027411,0.149336,0.021998,0.321473,0.399887,0.130267,0.080000,0.384435,0.064554,0.687607
2024-07-24,0.136486,0.051926,0.027411,0.184261,0.018074,0.415196,0.356116,0.147828,0.080000,0.457182,0.053247,0.800000
2024-07-25,0.141121,0.050248,0.027411,0.153086,0.021483,0.335817,0.366428,0.143295,0.080000,0.392539,0.063075,0.707002
2024-07-26,0.138232,0.051279,0.027411,0.141904,0.023107,0.294646,0.360012,0.146083,0.080000,0.368160,0.067733,0.649070
2024-07-30,0.123923,0.057180,0.027411,0.122606,0.026677,0.232936,0.327600,0.161919,0.080000,0.324564,0.077914,0.548669
2024-07-31,0.116190,0.061049,0.027411,0.122238,0.026757,0.231854,0.309638,0.172192,0.080000,0.323715,0.078141,0.546757
2024-08-01,0.100512,0.070967,0.027411,0.135672,0.024140,0.273582,0.272242,0.198150,0.080000,0.354293,0.070685,0.616681
2024-08-05,0.079484,0.154296,0.027411,0.166449,0.019851,0.392481,0.220000,0.395139,0.080000,0.420843,0.058380,0.775777
2024-08-06,0.079484,0.112065,0.027411,0.177753,0.018678,0.415196,0.220000,0.299927,0.080000,0.444087,0.054994,0.800000
2024-08-07,0.079484,0.100943,0.027411,0.213689,0.015838,0.415196,0.220000,0.273288,0.080000,0.513836,0.046765,0.800000
2024-08-08,0.080944,0.089620,0.027411,0.204009,0.016495,0.415196,0.223707,0.245484,0.080000,0.495658,0.048675,0.800000
2024-08-09,0.080118,0.090640,0.027411,0.161158,0.020462,0.368880,0.221611,0.248018,0.080000,0.409744,0.060139,0.748617
2024-08-12,0.079484,0.093197,0.027411,0.161139,0.020465,0.368799,0.220000,0.254345,0.080000,0.409704,0.060146,0.748520
2024-08-13,0.079484,0.092750,0.027411,0.181011,0.018370,0.415196,0.220000,0.253241,0.080000,0.450669,0.054103,0.800000
2024-08-14,0.086839,0.082986,0.027411,0.160651,0.020523,0.366704,0.238549,0.228870,0.080000,0.408672,0.060315,0.746008
2024-08-15,0.106197,0.066990,0.027411,0.132769,0.024656,0.264163,0.285955,0.187807,0.080000,0.347765,0.072160,0.601576
2024-08-16,0.107499,0.066146,0.027411,0.127913,0.025578,0.248921,0.289070,0.185600,0.080000,0.336748,0.074788,0.576301
2024-08-19,0.116660,0.060797,0.027411,0.113813,0.028743,0.207854,0.310739,0.171527,0.080000,0.304053,0.083776,0.502932
2024-08-20,0.110109,0.064520,0.027411,0.127289,0.025702,0.247004,0.295290,0.181340,0.080000,0.335322,0.075142,0.573050
2024-08-21,0.108044,0.065799,0.027411,0.148559,0.022109,0.318573,0.290372,0.184693,0.080000,0.382747,0.064871,0.683584
2024-08-22,0.115455,0.061447,0.027411,0.148399,0.022132,0.317977,0.307913,0.173245,0.080000,0.382398,0.064936,0.682754
2024-08-23,0.119601,0.059274,0.027411,0.174215,0.019027,0.415196,0.317600,0.167489,0.080000,0.436881,0.056003,0.800000
2024-08-26,0.122948,0.057638,0.027411,0.174034,0.019046,0.415196,0.325354,0.163139,0.080000,0.436510,0.056056,0.800000
2024-08-27,0.120542,0.058804,0.027411,0.257778,0.013523,0.415196,0.319786,0.166240,0.080000,0.591114,0.040023,0.800000
2024-08-28,0.118199,0.059989,0.027411,0.267558,0.013124,0.415196,0.314336,0.169387,0.080000,0.607065,0.038857,0.800000
2024-08-29,0.121506,0.058330,0.027411,0.252571,0.013750,0.415196,0.322021,0.164982,0.080000,0.582449,0.040686,0.800000
2024-08-30,0.125941,0.056257,0.027411,0.250528,0.013842,0.415196,0.332237,0.159456,0.080000,0.579015,0.040954,0.800000
2024-09-03,0.100686,0.070838,0.027411,0.214156,0.015808,0.415196,0.272665,0.197816,0.080000,0.514702,0.046678,0.800000
2024-09-04,0.095070,0.075281,0.027411,0.275732,0.012814,0.415196,0.258954,0.209269,0.080000,0.620075,0.037952,0.800000
2024-09-05,0.099245,0.071924,0.027411,0.233597,0.014673,0.415196,0.269164,0.200624,0.080000,0.549835,0.043376,0.800000
2024-09-06,0.091592,0.078344,0.027411,0.330567,0.010703,0.415196,0.250378,0.217100,0.080000,0.700000,0.031767,0.800000
2024-09-09,0.093430,0.076693,0.027411,0.272799,0.012923,0.415196,0.254918,0.212886,0.080000,0.615441,0.038270,0.800000
2024-09-10,0.082230,0.088079,0.027411,0.324726,0.011325,0.415196,0.226962,0.241646,0.080000,0.692079,0.033591,0.800000
2024-09-11,0.083212,0.086940,0.027411,0.267929,0.013109,0.415196,0.229438,0.238802,0.080000,0.607662,0.038814,0.800000
2024-09-12,0.090388,0.079468,0.027411,0.272439,0.012936,0.415196,0.247392,0.219960,0.080000,0.614869,0.038309,0.800000
2024-09-13,0.091471,0.078456,0.027411,0.330567,0.011007,0.415196,0.250077,0.217385,0.080000,0.700000,0.032659,0.800000
2024-09-16,0.097129,0.073585,0.027411,0.292649,0.012235,0.415196,0.264000,0.204909,0.080000,0.646080,0.036258,0.800000
2024-09-17,0.104872,0.067874,0.027411,0.269190,0.013060,0.415196,0.282775,0.190113,0.080000,0.609686,0.038671,0.800000
2024-09-18,0.113500,0.062533,0.027411,0.298788,0.012044,0.415196,0.303315,0.176112,0.080000,0.655215,0.035697,0.800000
2024-09-19,0.130534,0.054275,0.027411,0.330567,0.010428,0.415196,0.342709,0.154148,0.080000,0.700000,0.030960,0.800000
2024-09-20,0.124767,0.056790,0.027411,0.330567,0.009469,0.415196,0.329544,0.160878,0.080000,0.700000,0.028140,0.800000
2024-09-23,0.127723,0.055470,0.027411,0.330567,0.009905,0.415196,0.336313,0.157349,0.080000,0.700000,0.029423,0.800000
2024-09-24,0.120924,0.058615,0.027411,0.330567,0.008227,0.415196,0.320673,0.165739,0.080000,0.700000,0.024478,0.800000
2024-09-25,0.122648,0.057781,0.027411,0.330567,0.008431,0.415196,0.324661,0.163519,0.080000,0.700000,0.025079,0.800000
2024-09-26,0.127748,0.055459,0.027411,0.330567,0.011006,0.415196,0.336369,0.157320,0.080000,0.700000,0.032656,0.800000
2024-09-27,0.127339,0.055637,0.027411,0.330567,0.011063,0.415196,0.335437,0.157797,0.080000,0.700000,0.032823,0.800000
2024-10-02,0.139718,0.050742,0.027411,0.257041,0.013555,0.415196,0.363318,0.144634,0.080000,0.589896,0.040115,0.800000
2024-10-03,0.146357,0.048493,0.027411,0.240890,0.014299,0.415196,0.377944,0.138539,0.080000,0.562564,0.042287,0.800000
2024-10-04,0.185875,0.038714,0.027411,0.169619,0.019505,0.407496,0.460399,0.111705,0.080000,0.427424,0.057382,0.791995
2024-10-07,0.181060,0.039655,0.027411,0.162902,0.020256,0.376471,0.450768,0.114311,0.080000,0.413417,0.059546,0.757579
2024-10-08,0.168914,0.042294,0.027411,0.171711,0.019284,0.415196,0.425965,0.121591,0.080000,0.431743,0.056744,0.800000
2024-10-09,0.190543,0.037852,0.027411,0.175186,0.018930,0.415196,0.469628,0.109313,0.080000,0.438863,0.055722,0.800000
2024-10-10,0.186922,0.038517,0.027411,0.196586,0.017048,0.415196,0.462478,0.111157,0.080000,0.481417,0.050277,0.800000
2024-10-11,0.189917,0.037965,0.027411,0.206333,0.016331,0.415196,0.468397,0.109626,0.080000,0.500063,0.048199,0.800000
2024-10-15,0.212233,0.034391,0.027411,0.174071,0.019042,0.415196,0.511130,0.099666,0.080000,0.436586,0.056045,0.800000
2024-10-16,0.222474,0.033015,0.027411,0.177307,0.018721,0.415196,0.529949,0.095812,0.080000,0.443182,0.055119,0.800000
2024-10-17,0.228482,0.032272,0.027411,0.197705,0.016962,0.415196,0.540761,0.093724,0.080000,0.483582,0.050027,0.800000
2024-10-18,0.232469,0.031801,0.027411,0.194197,0.017236,0.415196,0.547844,0.092403,0.080000,0.476778,0.050821,0.800000
2024-10-21,0.215227,0.033974,0.027411,0.215504,0.015722,0.415196,0.516683,0.098498,0.080000,0.517194,0.046428,0.800000
2024-10-22,0.204380,0.035551,0.027411,0.211031,0.016012,0.415196,0.496363,0.102905,0.080000,0.508889,0.047271,0.800000
2024-10-23,0.189577,0.038027,0.027411,0.206723,0.016304,0.415196,0.467727,0.109797,0.080000,0.500800,0.048120,0.800000
2024-10-24,0.195470,0.036991,0.027411,0.185931,0.017926,0.415196,0.479254,0.106919,0.080000,0.460511,0.052820,0.800000
2024-10-25,0.216126,0.033851,0.027411,0.183055,0.018182,0.415196,0.518342,0.098155,0.080000,0.454772,0.053561,0.800000
2024-10-28,0.250862,0.029848,0.027411,0.190830,0.017509,0.415196,0.579578,0.086897,0.080000,0.470191,0.051613,0.800000
2024-10-29,0.240898,0.030865,0.027411,0.193048,0.017328,0.415196,0.562579,0.089766,0.080000,0.474537,0.051088,0.800000
2024-10-30,0.259720,0.029017,0.027411,0.174671,0.018982,0.415196,0.594316,0.084549,0.080000,0.437812,0.055871,0.800000
2024-10-31,0.209956,0.034718,0.027411,0.163225,0.020218,0.377897,0.506878,0.100579,0.080000,0.414096,0.059437,0.759239
2024-11-01,0.226280,0.032539,0.027411,0.179635,0.018498,0.415196,0.536818,0.094475,0.080000,0.447895,0.054475,0.800000
2024-11-04,0.213697,0.034186,0.027411,0.167872,0.019694,0.399133,0.513850,0.099091,0.080000,0.423804,0.057927,0.783062
2024-11-05,0.239089,0.031060,0.027411,0.138223,0.023705,0.282058,0.559444,0.090315,0.080000,0.359993,0.069442,0.629944
2024-11-06,0.364732,0.022576,0.027411,0.168893,0.019583,0.403992,0.743628,0.066210,0.080000,0.425921,0.057607,0.788283
2024-11-07,0.370039,0.020657,0.027411,0.146540,0.022401,0.311143,0.750000,0.060701,0.080000,0.378344,0.065710,0.673120
2024-11-08,0.370039,0.017624,0.027411,0.125023,0.026164,0.240132,0.750000,0.051945,0.080000,0.330131,0.076456,0.561253
2024-11-13,0.370039,0.019314,0.027411,0.171393,0.019317,0.415196,0.750000,0.056831,0.080000,0.431087,0.056840,0.800000
2024-11-14,0.370039,0.020239,0.027411,0.137937,0.023753,0.281098,0.750000,0.059497,0.080000,0.359355,0.069579,0.628457
2024-11-15,0.337178,0.023818,0.027411,0.147546,0.022254,0.314825,0.708801,0.069767,0.080000,0.380540,0.065289,0.678335
2024-11-18,0.333809,0.023987,0.027411,0.149889,0.021921,0.323553,0.704338,0.070249,0.080000,0.385635,0.064331,0.690471
2024-11-19,0.348162,0.023295,0.027411,0.144779,0.022664,0.304788,0.723039,0.068269,0.080000,0.374489,0.066462,0.663991
2024-11-20,0.335776,0.023888,0.027411,0.136582,0.023983,0.276581,0.706949,0.069966,0.080000,0.356329,0.070236,0.621410
2024-11-21,0.370039,0.022318,0.027411,0.132314,0.024740,0.262708,0.750000,0.065470,0.080000,0.346738,0.072398,0.599209
2024-11-22,0.370039,0.021630,0.027411,0.116412,0.028097,0.215097,0.750000,0.063497,0.080000,0.310159,0.081945,0.516443
2024-11-25,0.360914,0.022734,0.027411,0.121541,0.026910,0.229809,0.738977,0.066664,0.080000,0.322102,0.078576,0.543127
2024-11-26,0.311926,0.025188,0.027411,0.129989,0.025175,0.255362,0.674234,0.073678,0.080000,0.341473,0.073639,0.587108
2024-11-27,0.286577,0.026849,0.027411,0.120159,0.027219,0.225789,0.636888,0.078403,0.080000,0.318898,0.079454,0.535936
2024-11-29,0.266080,0.028459,0.027411,0.116404,0.028099,0.215074,0.604683,0.082969,0.080000,0.310139,0.081951,0.516400
